,state_abbr,county_name,party,votes_total_2016
11504,TX,Comanche,DEM,788.0
11505,TX,Comanche,LIB,99.0
11506,TX,Comanche,GRN,21.0
11507,TX,Concho,GOP,885.0
11508,TX,Concho,DEM,148.0
11509,TX,Concho,LIB,27.0
11510,TX,Concho,GRN,7.0
11511,TX,Cooke,GOP,13174.0
11512,TX,Cooke,DEM,2345.0
11513,TX,Cooke,LIB,315.0
11514,TX,Cooke,GRN,60.0
11515,TX,Coryell,GOP,12212.0
11516,TX,Coryell,DEM,5057.0
11517,TX,Coryell,LIB,698.0
11518,TX,Coryell,GRN,160.0
11519,TX,Cottle,GOP,486.0
11520,TX,Cottle,DEM,84.0
11521,TX,Cottle,LIB,11.0
11522,TX,Cottle,GRN,2.0
11523,TX,Crane,GOP,1047.0
11524,TX,Crane,DEM,299.0
11525,TX,Crane,LIB,28.0
11526,TX,Crane,GRN,7.0
11527,TX,Crockett,GOP,980.0
11528,TX,Crockett,DEM,372.0
11529,TX,Crockett,LIB,39.0
11530,TX,Crockett,GRN,4.0
11531,TX,Crosby,GOP,1180.0
11532,TX,Crosby,DEM,468.0
11533,TX,Crosby,LIB,59.0
11534,TX,Crosby,GRN,5.0
11535,TX,Culberson,DEM,454.0
11536,TX,Culberson,GOP,280.0
11537,TX,Culberson,LIB,23.0
11538,TX,Culberson,GRN,5.0
11539,TX,Dallam,GOP,1258.0
11540,TX,Dallam,DEM,222.0
11541,TX,Dallam,LIB,46.0
11542,TX,Dallam,GRN,9.0
11543,TX,Dallas,DEM,458845.0
11544,TX,Dallas,GOP,261865.0
11545,TX,Dallas,LIB,23854.0
11546,TX,Dallas,GRN,6085.0
11547,TX,Dawson,GOP,2636.0
11548,TX,Dawson,DEM,835.0
11549,TX,Dawson,LIB,80.0
11550,TX,Dawson,GRN,11.0
11551,TX,Deaf Smith,GOP,2911.0
11552,TX,Deaf Smith,DEM,1185.0
11553,TX,Deaf Smith,LIB,91.0
11554,TX,Deaf Smith,GRN,14.0
11555,TX,Delta,GOP,1836.0
11556,TX,Delta,DEM,400.0
11557,TX,Delta,LIB,36.0
11558,TX,Delta,GRN,7.0
11559,TX,Denton,GOP,169175.0
11560,TX,Denton,DEM,110000.0
11561,TX,Denton,LIB,11479.0
11562,TX,Denton,GRN,2633.0
11563,TX,DeWitt,GOP,5510.0
11564,TX,DeWitt,DEM,1161.0
11565,TX,DeWitt,LIB,124.0
11566,TX,DeWitt,GRN,27.0
11567,TX,Dickens,GOP,755.0
11568,TX,Dickens,DEM,128.0
11569,TX,Dickens,LIB,23.0
11570,TX,Dickens,GRN,3.0
11571,TX,Dimmit,DEM,2173.0
11572,TX,Dimmit,GOP,974.0
11573,TX,Dimmit,LIB,57.0
11574,TX,Dimmit,GRN,21.0
11575,TX,Donley,GOP,1225.0
11576,TX,Donley,DEM,190.0
11577,TX,Donley,LIB,40.0
11578,TX,Donley,GRN,5.0
11579,TX,Duval,DEM,2783.0
11580,TX,Duval,GOP,1316.0
11581,TX,Duval,LIB,49.0
11582,TX,Duval,GRN,11.0
11583,TX,Eastland,GOP,6008.0
11584,TX,Eastland,DEM,776.0
11585,TX,Eastland,LIB,120.0
11586,TX,Eastland,GRN,31.0
11587,TX,Ector,GOP,24976.0
11588,TX,Ector,DEM,10225.0
11589,TX,Ector,LIB,1005.0
11590,TX,Ector,GRN,167.0
11591,TX,Edwards,GOP,741.0
11592,TX,Edwards,DEM,302.0
11593,TX,Edwards,LIB,17.0
11594,TX,Edwards,GRN,5.0
11595,TX,El Paso,DEM,145509.0
11596,TX,El Paso,GOP,54567.0
11597,TX,El Paso,LIB,7468.0
11598,TX,El Paso,GRN,2914.0
11599,TX,Ellis,GOP,44807.0
11600,TX,Ellis,DEM,16197.0
11601,TX,Ellis,LIB,1738.0
11602,TX,Ellis,GRN,322.0
11603,TX,Erath,GOP,11205.0
11604,TX,Erath,DEM,2159.0
11605,TX,Erath,LIB,378.0
11606,TX,Erath,GRN,68.0
11607,TX,Falls,GOP,3438.0
11608,TX,Falls,DEM,1682.0
11609,TX,Falls,LIB,90.0
11610,TX,Falls,GRN,22.0
11611,TX,Fannin,GOP,9536.0
11612,TX,Fannin,DEM,2123.0
11613,TX,Fannin,LIB,267.0
11614,TX,Fannin,GRN,46.0
11615,TX,Fayette,GOP,8648.0
11616,TX,Fayette,DEM,2127.0
11617,TX,Fayette,LIB,209.0
11618,TX,Fayette,GRN,45.0
11619,TX,Fisher,GOP,1265.0
11620,TX,Fisher,DEM,403.0
11621,TX,Fisher,LIB,44.0
11622,TX,Fisher,GRN,10.0
11623,TX,Floyd,GOP,1473.0
11624,TX,Floyd,DEM,435.0
11625,TX,Floyd,LIB,47.0
11626,TX,Floyd,GRN,3.0
11627,TX,Foard,GOP,383.0
11628,TX,Foard,DEM,113.0
11629,TX,Foard,LIB,14.0
11630,TX,Foard,GRN,1.0
11631,TX,Fort Bend,DEM,134475.0
11632,TX,Fort Bend,GOP,117212.0
11633,TX,Fort Bend,LIB,6898.0
11634,TX,Fort Bend,GRN,1782.0
11635,TX,Franklin,GOP,3583.0
11636,TX,Franklin,DEM,665.0
11637,TX,Franklin,LIB,96.0
11638,TX,Franklin,GRN,12.0
11639,TX,Freestone,GOP,5995.0
11640,TX,Freestone,DEM,1461.0
11641,TX,Freestone,LIB,139.0
11642,TX,Freestone,GRN,13.0
11643,TX,Frio,DEM,1401.0
11644,TX,Frio,GOP,1232.0
11645,TX,Frio,LIB,37.0
11646,TX,Frio,GRN,13.0
11647,TX,Gaines,GOP,3907.0
11648,TX,Gaines,DEM,597.0
11649,TX,Gaines,LIB,85.0
11650,TX,Gaines,GRN,20.0
11651,TX,Galveston,GOP,73566.0
11652,TX,Galveston,DEM,45503.0
11653,TX,Galveston,LIB,4040.0
11654,TX,Galveston,GRN,885.0
11655,TX,Garza,GOP,1223.0
11656,TX,Garza,DEM,224.0
11657,TX,Garza,LIB,21.0
11658,TX,Garza,GRN,7.0
11659,TX,Gillespie,GOP,10445.0
11660,TX,Gillespie,DEM,2286.0
11661,TX,Gillespie,LIB,331.0
11662,TX,Gillespie,GRN,61.0
11663,TX,Glasscock,GOP,553.0
11664,TX,Glasscock,DEM,34.0
11665,TX,Glasscock,LIB,13.0
11666,TX,Glasscock,GRN,2.0
11667,TX,Goliad,GOP,2618.0
11668,TX,Goliad,DEM,973.0
11669,TX,Goliad,LIB,101.0
11670,TX,Goliad,GRN,21.0
11671,TX,Gonzales,GOP,4580.0
11672,TX,Gonzales,DEM,1567.0
11673,TX,Gonzales,LIB,129.0
11674,TX,Gonzales,GRN,28.0
11675,TX,Gray,GOP,6495.0
11676,TX,Gray,DEM,699.0
11677,TX,Gray,LIB,144.0
11678,TX,Gray,GRN,22.0
11679,TX,Grayson,GOP,35274.0
11680,TX,Grayson,DEM,10276.0
11681,TX,Grayson,LIB,1255.0
11682,TX,Grayson,GRN,263.0
11683,TX,Gregg,GOP,28693.0
11684,TX,Gregg,DEM,11623.0
11685,TX,Gregg,LIB,899.0
11686,TX,Gregg,GRN,150.0
11687,TX,Grimes,GOP,7065.0
11688,TX,Grimes,DEM,2194.0
11689,TX,Grimes,LIB,219.0
11690,TX,Grimes,GRN,50.0
11691,TX,Guadalupe,GOP,36495.0
11692,TX,Guadalupe,DEM,18308.0
11693,TX,Guadalupe,LIB,2008.0
11694,TX,Guadalupe,GRN,409.0
11695,TX,Hale,GOP,6347.0
11696,TX,Hale,DEM,2090.0
11697,TX,Hale,LIB,323.0
11698,TX,Hale,GRN,42.0
11699,TX,Hall,GOP,891.0
11700,TX,Hall,DEM,164.0
11701,TX,Hall,LIB,34.0
11702,TX,Hall,GRN,0.0
11703,TX,Hamilton,GOP,3056.0
11704,TX,Hamilton,DEM,479.0
11705,TX,Hamilton,LIB,64.0
11706,TX,Hamilton,GRN,10.0
11707,TX,Hansford,GOP,1730.0
11708,TX,Hansford,DEM,171.0
11709,TX,Hansford,LIB,37.0
11710,TX,Hansford,GRN,9.0
11711,TX,Hardeman,GOP,1207.0
11712,TX,Hardeman,DEM,249.0
11713,TX,Hardeman,LIB,48.0
11714,TX,Hardeman,GRN,7.0
11715,TX,Hardin,GOP,19600.0
11716,TX,Hardin,DEM,2779.0
11717,TX,Hardin,LIB,348.0
11718,TX,Hardin,GRN,41.0
11719,TX,Harris,DEM,706471.0
11720,TX,Harris,GOP,544960.0
11721,TX,Harris,LIB,39701.0
11722,TX,Harris,GRN,11755.0
11723,TX,Harrison,GOP,18712.0
11724,TX,Harrison,DEM,7130.0
11725,TX,Harrison,LIB,447.0
11726,TX,Harrison,GRN,75.0
11727,TX,Hartley,GOP,1727.0
11728,TX,Hartley,DEM,172.0
11729,TX,Hartley,LIB,43.0
11730,TX,Hartley,GRN,3.0
11731,TX,Haskell,GOP,1403.0
11732,TX,Haskell,DEM,314.0
11733,TX,Haskell,LIB,42.0
11734,TX,Haskell,GRN,6.0
11735,TX,Hays,GOP,33730.0
11736,TX,Hays,DEM,33117.0
11737,TX,Hays,LIB,3622.0
11738,TX,Hays,GRN,1055.0
11739,TX,Hemphill,GOP,1460.0
11740,TX,Hemphill,DEM,181.0
11741,TX,Hemphill,LIB,44.0
11742,TX,Hemphill,GRN,2.0
11743,TX,Henderson,GOP,23574.0
11744,TX,Henderson,DEM,5649.0
11745,TX,Henderson,LIB,531.0
11746,TX,Henderson,GRN,101.0
11747,TX,Hidalgo,DEM,118739.0
11748,TX,Hidalgo,GOP,48608.0
11749,TX,Hidalgo,LIB,3788.0
11750,TX,Hidalgo,GRN,1855.0
11751,TX,Hill,GOP,10075.0
11752,TX,Hill,DEM,2535.0
11753,TX,Hill,LIB,256.0
11754,TX,Hill,GRN,40.0
11755,TX,Hockley,GOP,5793.0
11756,TX,Hockley,DEM,1257.0
11757,TX,Hockley,LIB,199.0
11758,TX,Hockley,GRN,33.0
11759,TX,Hood,GOP,21367.0
11760,TX,Hood,DEM,4001.0
11761,TX,Hood,LIB,639.0
11762,TX,Hood,GRN,113.0
11763,TX,Hopkins,GOP,10704.0
11764,TX,Hopkins,DEM,2508.0
11765,TX,Hopkins,LIB,220.0
11766,TX,Hopkins,GRN,44.0
11767,TX,Houston,GOP,6205.0
11768,TX,Houston,DEM,1978.0
11769,TX,Houston,LIB,90.0
11770,TX,Houston,GRN,29.0
11771,TX,Howard,GOP,6635.0
11772,TX,Howard,DEM,1768.0
11773,TX,Howard,LIB,233.0
11774,TX,Howard,GRN,56.0
11775,TX,Hudspeth,GOP,503.0
11776,TX,Hudspeth,DEM,324.0
11777,TX,Hudspeth,LIB,38.0
11778,TX,Hudspeth,GRN,6.0
11779,TX,Hunt,GOP,23866.0
11780,TX,Hunt,DEM,6301.0
11781,TX,Hunt,LIB,857.0
11782,TX,Hunt,GRN,161.0
11783,TX,Hutchinson,GOP,7039.0
11784,TX,Hutchinson,DEM,854.0
11785,TX,Hutchinson,LIB,210.0
11786,TX,Hutchinson,GRN,23.0
11787,TX,Irion,GOP,660.0
11788,TX,Irion,DEM,90.0
11789,TX,Irion,LIB,9.0
11790,TX,Irion,GRN,1.0
11791,TX,Jack,GOP,2973.0
11792,TX,Jack,DEM,314.0
11793,TX,Jack,LIB,42.0
11794,TX,Jack,GRN,10.0
11795,TX,Jackson,GOP,4266.0
11796,TX,Jackson,DEM,904.0
11797,TX,Jackson,LIB,78.0
11798,TX,Jackson,GRN,27.0
11799,TX,Jasper,GOP,10578.0
11800,TX,Jasper,DEM,2582.0
11801,TX,Jasper,LIB,154.0
11802,TX,Jasper,GRN,37.0
11803,TX,Jeff Davis,GOP,694.0
11804,TX,Jeff Davis,DEM,422.0
11805,TX,Jeff Davis,LIB,42.0
11806,TX,Jeff Davis,GRN,17.0
11807,TX,Jefferson,GOP,42828.0
11808,TX,Jefferson,DEM,42404.0
11809,TX,Jefferson,LIB,1711.0
11810,TX,Jefferson,GRN,420.0
11811,TX,Jim Hogg,DEM,1635.0
11812,TX,Jim Hogg,GOP,430.0
11813,TX,Jim Hogg,LIB,42.0
11814,TX,Jim Hogg,GRN,12.0
11815,TX,Jim Wells,DEM,6688.0
11816,TX,Jim Wells,GOP,5411.0
11817,TX,Jim Wells,LIB,207.0
11818,TX,Jim Wells,GRN,40.0
11819,TX,Johnson,GOP,44370.0
11820,TX,Johnson,DEM,10976.0
11821,TX,Johnson,LIB,1602.0
11822,TX,Johnson,GRN,322.0
11823,TX,Jones,GOP,4815.0
11824,TX,Jones,DEM,935.0
11825,TX,Jones,LIB,161.0
11826,TX,Jones,GRN,21.0
11827,TX,Karnes,GOP,2959.0
11828,TX,Karnes,DEM,1144.0
11829,TX,Karnes,LIB,70.0
11830,TX,Karnes,GRN,12.0
11831,TX,Kaufman,GOP,29537.0
11832,TX,Kaufman,DEM,10265.0
11833,TX,Kaufman,LIB,980.0
11834,TX,Kaufman,GRN,197.0
11835,TX,Kendall,GOP,15663.0
11836,TX,Kendall,DEM,3633.0
11837,TX,Kendall,LIB,554.0
11838,TX,Kendall,GRN,86.0
11839,TX,Kenedy,DEM,99.0
11840,TX,Kenedy,GOP,84.0
11841,TX,Kenedy,LIB,3.0
11842,TX,Kenedy,GRN,0.0
11843,TX,Kent,GOP,360.0
11844,TX,Kent,DEM,59.0
11845,TX,Kent,LIB,14.0
11846,TX,Kent,GRN,0.0
11847,TX,Kerr,GOP,17658.0
11848,TX,Kerr,DEM,4665.0
11849,TX,Kerr,LIB,653.0
11850,TX,Kerr,GRN,114.0
11851,TX,Kimble,GOP,1697.0
11852,TX,Kimble,DEM,206.0
11853,TX,Kimble,LIB,37.0
11854,TX,Kimble,GRN,5.0
11855,TX,King,GOP,149.0
11856,TX,King,DEM,5.0
11857,TX,King,LIB,5.0
11858,TX,King,GRN,0.0
11859,TX,Kinney,GOP,936.0
11860,TX,Kinney,DEM,457.0
11861,TX,Kinney,LIB,25.0
11862,TX,Kinney,GRN,6.0
11863,TX,Kleberg,DEM,4713.0
11864,TX,Kleberg,GOP,4364.0
11865,TX,Kleberg,LIB,314.0
11866,TX,Kleberg,GRN,92.0
11867,TX,Knox,GOP,1078.0
11868,TX,Knox,DEM,247.0
11869,TX,Knox,LIB,28.0
11870,TX,Knox,GRN,5.0
11871,TX,La Salle,DEM,1125.0
11872,TX,La Salle,GOP,870.0
11873,TX,La Salle,LIB,44.0
11874,TX,La Salle,GRN,10.0
11875,TX,Lamar,GOP,14546.0
11876,TX,Lamar,DEM,3579.0
11877,TX,Lamar,LIB,343.0
11878,TX,Lamar,GRN,69.0
11879,TX,Lamb,GOP,3040.0
11880,TX,Lamb,DEM,770.0
11881,TX,Lamb,LIB,87.0
11882,TX,Lamb,GRN,8.0
11883,TX,Lampasas,GOP,6371.0
11884,TX,Lampasas,DEM,1479.0
11885,TX,Lampasas,LIB,252.0
11886,TX,Lampasas,GRN,47.0
11887,TX,Lavaca,GOP,7339.0
11888,TX,Lavaca,DEM,1170.0
11889,TX,Lavaca,LIB,112.0
11890,TX,Lavaca,GRN,12.0
11891,TX,Lee,GOP,4996.0
11892,TX,Lee,DEM,1372.0
11893,TX,Lee,LIB,126.0
11894,TX,Lee,GRN,28.0
11895,TX,Leon,GOP,6391.0
11896,TX,Leon,DEM,909.0
11897,TX,Leon,LIB,94.0
11898,TX,Leon,GRN,13.0
11899,TX,Liberty,GOP,18856.0
11900,TX,Liberty,DEM,4851.0
11901,TX,Liberty,LIB,364.0
11902,TX,Liberty,GRN,84.0
11903,TX,Limestone,GOP,5747.0
11904,TX,Limestone,DEM,1748.0
11905,TX,Limestone,LIB,126.0
11906,TX,Limestone,GRN,27.0
11907,TX,Lipscomb,GOP,1159.0
11908,TX,Lipscomb,DEM,135.0
11909,TX,Lipscomb,LIB,25.0
11910,TX,Lipscomb,GRN,3.0
11911,TX,Live Oak,GOP,3450.0
11912,TX,Live Oak,DEM,739.0
11913,TX,Live Oak,LIB,65.0
11914,TX,Live Oak,GRN,13.0
11915,TX,Llano,GOP,8283.0
11916,TX,Llano,DEM,1825.0
11917,TX,Llano,LIB,205.0
11918,TX,Llano,GRN,64.0
11919,TX,Loving,GOP,57.0
11920,TX,Loving,DEM,4.0
11921,TX,Loving,GRN,2.0
11922,TX,Loving,LIB,1.0
11923,TX,Lubbock,GOP,65566.0
11924,TX,Lubbock,DEM,27956.0
11925,TX,Lubbock,LIB,3908.0
11926,TX,Lubbock,GRN,630.0
11927,TX,Lynn,GOP,1546.0
11928,TX,Lynn,DEM,403.0
11929,TX,Lynn,LIB,41.0
11930,TX,Lynn,GRN,7.0
11931,TX,Madison,GOP,3349.0
11932,TX,Madison,DEM,881.0
11933,TX,Madison,LIB,45.0
11934,TX,Madison,GRN,8.0
11935,TX,Marion,GOP,2968.0
11936,TX,Marion,DEM,1156.0
11937,TX,Marion,LIB,69.0
11938,TX,Marion,GRN,13.0
11939,TX,Martin,GOP,1453.0
11940,TX,Martin,DEM,266.0
11941,TX,Martin,LIB,31.0
11942,TX,Martin,GRN,5.0
11943,TX,Mason,GOP,1656.0
11944,TX,Mason,DEM,353.0
11945,TX,Mason,LIB,37.0
11946,TX,Mason,GRN,7.0
11947,TX,Matagorda,GOP,8147.0
11948,TX,Matagorda,DEM,3357.0
11949,TX,Matagorda,LIB,226.0
11950,TX,Matagorda,GRN,49.0
11951,TX,Maverick,DEM,10397.0
11952,TX,Maverick,GOP,2816.0
11953,TX,Maverick,LIB,266.0
11954,TX,Maverick,GRN,109.0
11955,TX,McCulloch,GOP,2546.0
11956,TX,McCulloch,DEM,480.0
11957,TX,McCulloch,LIB,51.0
11958,TX,McCulloch,GRN,9.0
11959,TX,McLennan,GOP,48245.0
11960,TX,McLennan,DEM,27046.0
11961,TX,McLennan,LIB,2491.0
11962,TX,McLennan,GRN,473.0
11963,TX,McMullen,GOP,454.0
11964,TX,McMullen,DEM,40.0
11965,TX,McMullen,LIB,2.0
11966,TX,McMullen,GRN,1.0
11967,TX,Medina,GOP,12054.0
11968,TX,Medina,DEM,4624.0
11969,TX,Medina,LIB,403.0
11970,TX,Medina,GRN,106.0
11971,TX,Menard,GOP,681.0
11972,TX,Menard,DEM,153.0
11973,TX,Menard,LIB,25.0
11974,TX,Menard,GRN,1.0
11975,TX,Midland,GOP,36896.0
11976,TX,Midland,DEM,9993.0
11977,TX,Midland,LIB,1661.0
11978,TX,Midland,GRN,203.0
11979,TX,Milam,GOP,6340.0
11980,TX,Milam,DEM,2042.0
11981,TX,Milam,LIB,176.0
11982,TX,Milam,GRN,49.0
11983,TX,Mills,GOP,1949.0
11984,TX,Mills,DEM,242.0
11985,TX,Mills,LIB,41.0
11986,TX,Mills,GRN,6.0
11987,TX,Mitchell,GOP,1780.0
11988,TX,Mitchell,DEM,353.0
11989,TX,Mitchell,LIB,50.0
11990,TX,Mitchell,GRN,7.0
11991,TX,Montague,GOP,7526.0
11992,TX,Montague,DEM,885.0
11993,TX,Montague,LIB,170.0
11994,TX,Montague,GRN,23.0
11995,TX,Montgomery,GOP,150188.0
11996,TX,Montgomery,DEM,45744.0
11997,TX,Montgomery,LIB,6136.0
11998,TX,Montgomery,GRN,1015.0
11999,TX,Moore,GOP,3974.0
12000,TX,Moore,DEM,1096.0
12001,TX,Moore,LIB,166.0
12002,TX,Moore,GRN,26.0
12003,TX,Morris,GOP,3443.0
12004,TX,Morris,DEM,1425.0
12005,TX,Morris,LIB,77.0
12006,TX,Morris,GRN,19.0
12007,TX,Motley,GOP,571.0
12008,TX,Motley,DEM,40.0
12009,TX,Motley,LIB,9.0
12010,TX,Motley,GRN,0.0
12011,TX,Nacogdoches,GOP,14751.0
12012,TX,Nacogdoches,DEM,6822.0
12013,TX,Nacogdoches,LIB,700.0
12014,TX,Nacogdoches,GRN,157.0
12015,TX,Navarro,GOP,11984.0
12016,TX,Navarro,DEM,3998.0
12017,TX,Navarro,LIB,343.0
12018,TX,Navarro,GRN,57.0
12019,TX,Newton,GOP,2961.0
12020,TX,Newton,DEM,978.0
12021,TX,Newton,LIB,60.0
12022,TX,Newton,GRN,11.0
12023,TX,Nolan,GOP,3551.0
12024,TX,Nolan,DEM,1029.0
12025,TX,Nolan,LIB,142.0
12026,TX,Nolan,GRN,22.0
12027,TX,Nueces,GOP,50704.0
12028,TX,Nueces,DEM,49102.0
12029,TX,Nueces,LIB,3306.0
12030,TX,Nueces,GRN,846.0
12031,TX,Ochiltree,GOP,2628.0
12032,TX,Ochiltree,DEM,274.0
12033,TX,Ochiltree,LIB,74.0
12034,TX,Ochiltree,GRN,5.0
12035,TX,Oldham,GOP,850.0
12036,TX,Oldham,DEM,78.0
12037,TX,Oldham,LIB,14.0
12038,TX,Oldham,GRN,3.0
12039,TX,Orange,GOP,25385.0
12040,TX,Orange,DEM,5716.0
12041,TX,Orange,LIB,545.0
12042,TX,Orange,GRN,115.0
12043,TX,Palo Pinto,GOP,8222.0
12044,TX,Palo Pinto,DEM,1700.0
12045,TX,Palo Pinto,LIB,205.0
12046,TX,Palo Pinto,GRN,48.0
12047,TX,Panola,GOP,8445.0
12048,TX,Panola,DEM,1835.0
12049,TX,Panola,LIB,109.0
12050,TX,Panola,GRN,24.0
12051,TX,Parker,GOP,46433.0
12052,TX,Parker,DEM,8329.0
12053,TX,Parker,LIB,1437.0
12054,TX,Parker,GRN,214.0
12055,TX,Parmer,GOP,1911.0
12056,TX,Parmer,DEM,848.0
12057,TX,Parmer,LIB,55.0
12058,TX,Parmer,GRN,4.0
12059,TX,Pecos,GOP,2463.0
12060,TX,Pecos,DEM,1551.0
12061,TX,Pecos,LIB,127.0
12062,TX,Pecos,GRN,26.0
12063,TX,Polk,GOP,26587.0
12064,TX,Polk,DEM,7123.0
12065,TX,Polk,LIB,601.0
12066,TX,Polk,GRN,133.0
12067,TX,Potter,GOP,19499.0
12068,TX,Potter,DEM,7620.0
12069,TX,Potter,LIB,1021.0
12070,TX,Potter,GRN,190.0
12071,TX,Presidio,DEM,1458.0
12072,TX,Presidio,GOP,652.0
12073,TX,Presidio,LIB,64.0
12074,TX,Presidio,GRN,29.0
12075,TX,Rains,GOP,3919.0
12076,TX,Rains,DEM,619.0
12077,TX,Rains,LIB,77.0
12078,TX,Rains,GRN,15.0
12079,TX,Randall,GOP,43379.0
12080,TX,Randall,DEM,8340.0
12081,TX,Randall,LIB,1867.0
12082,TX,Randall,GRN,227.0
12083,TX,Reagan,GOP,709.0
12084,TX,Reagan,DEM,167.0
12085,TX,Reagan,LIB,22.0
12086,TX,Reagan,GRN,2.0
12087,TX,Real,GOP,1382.0
12088,TX,Real,DEM,262.0
12089,TX,Real,LIB,28.0
12090,TX,Real,GRN,6.0
12091,TX,Red River,GOP,3924.0
12092,TX,Red River,DEM,1148.0
12093,TX,Red River,LIB,67.0
12094,TX,Red River,GRN,8.0
12095,TX,Reeves,DEM,1659.0
12096,TX,Reeves,GOP,1417.0
12097,TX,Reeves,LIB,98.0
12098,TX,Reeves,GRN,10.0
12099,TX,Refugio,GOP,1830.0
12100,TX,Refugio,DEM,1034.0
12101,TX,Refugio,LIB,71.0
12102,TX,Refugio,GRN,10.0
12103,TX,Roberts,GOP,524.0
12104,TX,Roberts,DEM,20.0
12105,TX,Roberts,LIB,6.0
12106,TX,Roberts,GRN,0.0
12107,TX,Robertson,GOP,4665.0
12108,TX,Robertson,DEM,2203.0
12109,TX,Robertson,LIB,125.0
12110,TX,Robertson,GRN,17.0
12111,TX,Rockwall,GOP,28396.0
12112,TX,Rockwall,DEM,9633.0
12113,TX,Rockwall,LIB,1293.0
12114,TX,Rockwall,GRN,207.0
12115,TX,Runnels,GOP,3241.0
12116,TX,Runnels,DEM,452.0
12117,TX,Runnels,LIB,59.0
12118,TX,Runnels,GRN,13.0
12119,TX,Rusk,GOP,14675.0
12120,TX,Rusk,DEM,3935.0
12121,TX,Rusk,LIB,333.0
12122,TX,Rusk,GRN,51.0
12123,TX,Sabine,GOP,3992.0
12124,TX,Sabine,DEM,614.0
12125,TX,Sabine,LIB,27.0
12126,TX,Sabine,GRN,9.0
12127,TX,San Augustine,GOP,2620.0
12128,TX,San Augustine,DEM,907.0
12129,TX,San Augustine,LIB,30.0
12130,TX,San Augustine,GRN,6.0
12131,TX,San Jacinto,GOP,8050.0
12132,TX,San Jacinto,DEM,2034.0
12133,TX,San Jacinto,LIB,169.0
12134,TX,San Jacinto,GRN,52.0
12135,TX,San Patricio,GOP,13004.0
12136,TX,San Patricio,DEM,7825.0
12137,TX,San Patricio,LIB,571.0
12138,TX,San Patricio,GRN,113.0
12139,TX,San Saba,GOP,2025.0
12140,TX,San Saba,DEM,293.0
12141,TX,San Saba,LIB,32.0
12142,TX,San Saba,GRN,4.0
12143,TX,Schleicher,GOP,819.0
12144,TX,Schleicher,DEM,209.0
12145,TX,Schleicher,LIB,24.0
12146,TX,Schleicher,GRN,2.0
12147,TX,Scurry,GOP,4403.0
12148,TX,Scurry,DEM,733.0
12149,TX,Scurry,LIB,103.0
12150,TX,Scurry,GRN,22.0
12151,TX,Shackelford,GOP,1378.0
12152,TX,Shackelford,DEM,103.0
12153,TX,Shackelford,LIB,21.0
12154,TX,Shackelford,GRN,0.0
12155,TX,Shelby,GOP,7171.0
12156,TX,Shelby,DEM,1757.0
12157,TX,Shelby,LIB,123.0
12158,TX,Shelby,GRN,21.0
12159,TX,Sherman,GOP,807.0
12160,TX,Sherman,DEM,96.0
12161,TX,Sherman,LIB,27.0
12162,TX,Sherman,GRN,3.0
12163,TX,Smith,GOP,58631.0
12164,TX,Smith,DEM,22128.0
12165,TX,Smith,LIB,2062.0
12166,TX,Smith,GRN,340.0
12167,TX,Somervell,GOP,3206.0
12168,TX,Somervell,DEM,540.0
12169,TX,Somervell,LIB,107.0
12170,TX,Somervell,GRN,23.0
12171,TX,Starr,DEM,9246.0
12172,TX,Starr,GOP,2218.0
12173,TX,Starr,LIB,159.0
12174,TX,Starr,GRN,68.0
12175,TX,Stephens,GOP,3033.0
12176,TX,Stephens,DEM,348.0
12177,TX,Stephens,LIB,65.0
12178,TX,Stephens,GRN,7.0
12179,TX,Sterling,GOP,549.0
12180,TX,Sterling,DEM,70.0
12181,TX,Sterling,LIB,9.0
12182,TX,Sterling,GRN,5.0
12183,TX,Stonewall,GOP,555.0
12184,TX,Stonewall,DEM,135.0
12185,TX,Stonewall,LIB,10.0
12186,TX,Stonewall,GRN,1.0
12187,TX,Sutton,GOP,1075.0
12188,TX,Sutton,DEM,313.0
12189,TX,Sutton,LIB,22.0
12190,TX,Sutton,GRN,5.0
12191,TX,Swisher,GOP,1671.0
12192,TX,Swisher,DEM,462.0
12193,TX,Swisher,LIB,51.0
12194,TX,Swisher,GRN,6.0
12195,TX,Tarrant,GOP,345683.0
12196,TX,Tarrant,DEM,288001.0
12197,TX,Tarrant,LIB,23747.0
12198,TX,Tarrant,GRN,5401.0
12199,TX,Taylor,GOP,33172.0
12200,TX,Taylor,DEM,10047.0
12201,TX,Taylor,LIB,1759.0
12202,TX,Taylor,GRN,288.0
12203,TX,Terrell,GOP,287.0
12204,TX,Terrell,DEM,140.0
12205,TX,Terrell,LIB,10.0
12206,TX,Terrell,GRN,0.0
12207,TX,Terry,GOP,1295.0
12208,TX,Terry,DEM,424.0
12209,TX,Terry,LIB,30.0
12210,TX,Terry,GRN,14.0
12211,TX,Throckmorton,GOP,715.0
12212,TX,Throckmorton,DEM,84.0
12213,TX,Throckmorton,LIB,7.0
12214,TX,Throckmorton,GRN,2.0
12215,TX,Titus,GOP,6405.0
12216,TX,Titus,DEM,2538.0
12217,TX,Titus,LIB,189.0
12218,TX,Titus,GRN,44.0
12219,TX,Tom Green,GOP,27376.0
12220,TX,Tom Green,DEM,9117.0
12221,TX,Tom Green,LIB,1395.0
12222,TX,Tom Green,GRN,216.0
12223,TX,Travis,DEM,306475.0
