,FIPS,Normalized Land area
2286,42003,0.22035277519110388
2287,42005,0.19714885047505623
2288,42007,0.13120418981936877
2289,42009,0.3055324270298521
2290,42011,0.2585118829154783
2291,42013,0.15869697731136642
2292,42015,0.34630831450563304
2293,42017,0.18239286869348012
2294,42019,0.23801528396299654
2295,42021,0.20775782489973202
2296,42023,0.11959015465972371
2297,42025,0.11513227266107615
2298,42027,0.3349960993865193
2299,42029,0.22651895861915866
2300,42031,0.18134253495243116
2301,42033,0.3454994367970091
2302,42035,0.26801015959099883
2303,42037,0.14581227978108452
2304,42039,0.3055324270298521
2305,42041,0.16463075930821214
2306,42043,0.15847061228096793
2307,42045,0.055486596251277304
2308,42047,0.24971382873399037
2309,42049,0.2411994853906019
2310,42051,0.23854045083352102
2311,42053,0.12893450311457327
2312,42055,0.23307147169909356
2313,42057,0.13206135873447772
2314,42059,0.173833252344012
2315,42061,0.26398388025031105
2316,42063,0.249614228120615
2317,42065,0.19691644904384709
2318,42067,0.11811727286193088
2319,42069,0.13855954420711697
2320,42071,0.2848607724538622
2321,42073,0.10810590211750709
2322,42075,0.10920754526544639
2323,42077,0.10417922339019467
2324,42079,0.2687194366862474
2325,42081,0.3708130835963706
2326,42083,0.29554218368826557
2327,42085,0.20299812286055316
2328,42087,0.12405709125958718
2329,42089,0.18359411245479476
2330,42091,0.14579115237824733
2331,42093,0.03930904207879872
2332,42095,0.11157381438321193
2333,42097,0.13834525197833974
2334,42099,0.16643866135099472
2335,42101,0.040474067435249596
2336,42103,0.16447984928794648
2337,42105,0.32636404622732357
2338,42107,0.23500613815889929
2339,42109,0.09921126552304918
2340,42111,0.3242663969456309
2341,42113,0.13580090903666073
2342,42115,0.24853069417510762
2343,42117,0.3422005437540018
2344,42119,0.09536909640708553
2345,42121,0.20351121692945637
2346,42123,0.2668511706353585
2347,42125,0.2586567565349333
2348,42127,0.21900062140952356
2349,42129,0.3101351826479547
2350,42131,0.11991913850390283
2351,42133,0.2728996442476061
2352,44000,0.3120245761016807
2353,44001,0.007291972179236617
2354,44003,0.05086573143074284
2355,44005,0.03090335395000154
2356,44007,0.12359530659757428
2357,44009,0.09937123014453078
2358,45000,9.072921692399758
2359,45001,0.14803669347980034
2360,45003,0.32325831801025634
2361,45005,0.12316974034042512
2362,45007,0.21593111159732004
2363,45009,0.11872694934380414
2364,45011,0.16551509202696887
2365,45013,0.1739328529573873
2366,45015,0.3316579697382429
2367,45017,0.11503870844851144
2368,45019,0.2764943209303341
2369,45021,0.11851265711502691
2370,45023,0.17525482473491447
2371,45025,0.24117835798776474
2372,45027,0.1831866554000775
2373,45029,0.31886985462093104
2374,45031,0.16936631574414848
2375,45033,0.12219787980991428
2376,45035,0.1730123018337668
2377,45037,0.15103376648227632
2378,45039,0.20713305741583216
2379,45041,0.2414439596234323
2380,45043,0.24554569397425285
2381,45045,0.23696495022194755
2382,45047,0.13724662703080576
2383,45049,0.16898904069348433
2384,45051,0.3422337439584603
2385,45053,0.1977887089609826
2386,45055,0.2192903686484336
2387,45057,0.165747493458178
2388,45059,0.21543914493125402
2389,45061,0.12380054422513558
2390,45063,0.2109450445277427
2391,45065,0.10839263115601185
2392,45067,0.14765941842913619
2393,45069,0.1447740188416568
2394,45071,0.1901586983363509
2395,45073,0.18903894598597973
2396,45075,0.33384314683168964
2397,45077,0.14982648632015105
2398,45079,0.22849889808504412
2399,45081,0.13665807795176968
2400,45083,0.24384946534646687
2401,45085,0.20073145435616296
2402,45087,0.1551868102399872
2403,45089,0.281948209062735
2404,45091,0.2054187195856143
2405,46000,22.881279092719666
2406,46003,0.21381837131360082
2407,46005,0.37990390321717393
2408,46007,0.3575692202178565
2409,46009,0.17013595684750335
2410,46011,0.23910485430931458
2411,46013,0.5170116930293353
2412,46015,0.24665940992381344
2413,46017,0.14227193070565217
2414,46019,0.6790649091914099
2415,46021,0.22143932733701657
2416,46023,0.33124447628271503
2417,46025,0.2890228708127891
2418,46027,0.12440720250660352
2419,46029,0.2078030979058117
2420,46031,0.7454019358997881
2421,46033,0.46993380310726046
2422,46035,0.1314607368538204
2423,46037,0.3102317650609247
2424,46039,0.18794032103844574
2425,46041,0.6949376251229519
2426,46043,0.13032589350142265
2427,46045,0.3398372928366416
2428,46047,0.5251427249212489
2429,46049,0.2963118247916204
2430,46051,0.20567828482047124
2431,46053,0.30633526833766545
2432,46055,0.5464542379831652
2433,46057,0.15309217915869988
2434,46059,0.4335976884276952
2435,46061,0.13114382581126252
2436,46063,0.8062760198745494
2437,46065,0.22381766925640337
